participant_id,participant_ts,age,gender,handedness,native_language,other_languages,french_level,french_years,french_listening_rating,hearing_difficulties,device,saved_at,trial,speaker,file_A,file_B,word_A,word_B,response,rt_ms,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,81,homme,enregistrements_homme/clean\33_gat_20260421_195607.wav,enregistrements_homme/clean\34_get_20260421_195609.wav,gat,get,different,608,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,82,homme,enregistrements_homme/clean\12_kant_20260421_195534.wav,enregistrements_homme/clean\13_kunt_20260421_195536.wav,kant,kunt,different,641,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,83,homme,enregistrements_homme/clean\1_bunt_20260421_195516.wav,enregistrements_homme/clean\1_bunt_20260421_195516.wav,bunt,bunt,same,439,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,84,femme,enregistrements_femme/clean_denoised\1_bunt_20260422_181737.wav,enregistrements_femme/clean_denoised\1_bunt_20260422_181737.wav,bunt,bunt,same,925,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,85,femme,enregistrements_femme/clean_denoised\15_gant_20260422_181822.wav,enregistrements_femme/clean_denoised\16_gunt_20260422_181824.wav,gant,gunt,different,423,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,86,femme,enregistrements_femme/clean_denoised\6_tant_20260422_181747.wav,enregistrements_femme/clean_denoised\7_tunt_20260422_181809.wav,tant,tunt,different,781,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,87,femme,enregistrements_femme/clean_denoised\14_kont_20260422_181821.wav,enregistrements_femme/clean_denoised\14_kont_20260422_181821.wav,kont,kont,same,860,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,88,femme,enregistrements_femme/clean_denoised\34_get_20260422_181853.wav,enregistrements_femme/clean_denoised\34_get_20260422_181853.wav,get,get,same,220,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,89,femme,enregistrements_femme/clean_denoised\31_ket_20260422_181848.wav,enregistrements_femme/clean_denoised\31_ket_20260422_181848.wav,ket,ket,same,360,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,90,femme,enregistrements_femme/clean_denoised\21_pat_20260422_181832.wav,enregistrements_femme/clean_denoised\21_pat_20260422_181832.wav,pat,pat,same,493,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,91,femme,enregistrements_femme/clean_denoised\6_tant_20260422_181747.wav,enregistrements_femme/clean_denoised\6_tant_20260422_181747.wav,tant,tant,same,4591,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,92,femme,enregistrements_femme/clean_denoised\2_bont_20260422_181739.wav,enregistrements_femme/clean_denoised\2_bont_20260422_181739.wav,bont,bont,same,465,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,93,homme,enregistrements_homme/clean\28_det_20260421_195600.wav,enregistrements_homme/clean\28_det_20260421_195600.wav,det,det,same,557,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,94,femme,enregistrements_femme/clean_denoised\3_pant_20260422_181741.wav,enregistrements_femme/clean_denoised\5_pont_20260422_181744.wav,pant,pont,different,431,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,95,homme,enregistrements_homme/clean\13_kunt_20260421_195536.wav,enregistrements_homme/clean\14_kont_20260421_195538.wav,kunt,kont,different,2798,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,96,femme,enregistrements_femme/clean_denoised\27_dat_20260422_181842.wav,enregistrements_femme/clean_denoised\27_dat_20260422_181842.wav,dat,dat,same,436,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,97,femme,enregistrements_femme/clean_denoised\3_pant_20260422_181741.wav,enregistrements_femme/clean_denoised\3_pant_20260422_181741.wav,pant,pant,same,466,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,98,femme,enregistrements_femme/clean_denoised\11_dont_20260422_181816.wav,enregistrements_femme/clean_denoised\11_dont_20260422_181816.wav,dont,dont,same,428,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,99,femme,enregistrements_femme/clean_denoised\21_pat_20260422_181832.wav,enregistrements_femme/clean_denoised\22_pet_20260422_181834.wav,pat,pet,different,512,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,100,femme,enregistrements_femme/clean_denoised\34_get_20260422_181853.wav,enregistrements_femme/clean_denoised\35_got_20260422_181854.wav,get,got,different,312,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,101,homme,enregistrements_homme/clean\24_tat_20260421_195554.wav,enregistrements_homme/clean\26_tot_20260421_195557.wav,tat,tot,different,765,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,102,femme,enregistrements_femme/clean_denoised\28_det_20260422_181844.wav,enregistrements_femme/clean_denoised\29_dot_20260422_181845.wav,det,dot,different,1281,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,103,femme,enregistrements_femme/clean_denoised\30_kat_20260422_181847.wav,enregistrements_femme/clean_denoised\31_ket_20260422_181848.wav,kat,ket,different,1083,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,104,femme,enregistrements_femme/clean_denoised\33_gat_20260422_181851.wav,enregistrements_femme/clean_denoised\35_got_20260422_181854.wav,gat,got,different,385,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,105,femme,enregistrements_femme/clean_denoised\30_kat_20260422_181847.wav,enregistrements_femme/clean_denoised\30_kat_20260422_181847.wav,kat,kat,same,363,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,106,femme,enregistrements_femme/clean_denoised\22_pet_20260422_181834.wav,enregistrements_femme/clean_denoised\22_pet_20260422_181834.wav,pet,pet,same,669,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,107,femme,enregistrements_femme/clean_denoised\22_pet_20260422_181834.wav,enregistrements_femme/clean_denoised\23_pot_20260422_181836.wav,pet,pot,different,553,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,108,femme,enregistrements_femme/clean_denoised\30_kat_20260422_181847.wav,enregistrements_femme/clean_denoised\32_kot_20260422_181850.wav,kat,kot,different,732,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,109,femme,enregistrements_femme/clean_denoised\13_kunt_20260422_181819.wav,enregistrements_femme/clean_denoised\13_kunt_20260422_181819.wav,kunt,kunt,same,741,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,110,femme,enregistrements_femme/clean_denoised\10_dunt_20260422_181814.wav,enregistrements_femme/clean_denoised\9_dant_20260422_181812.wav,dunt,dant,different,391,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,111,homme,enregistrements_homme/clean\4_punt_20260421_195521.wav,enregistrements_homme/clean\4_punt_20260421_195521.wav,punt,punt,same,461,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,112,homme,enregistrements_homme/clean\0_bant_20260421_195515.wav,enregistrements_homme/clean\0_bant_20260421_195515.wav,bant,bant,same,813,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,113,femme,enregistrements_femme/clean_denoised\35_got_20260422_181854.wav,enregistrements_femme/clean_denoised\35_got_20260422_181854.wav,got,got,same,489,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,114,femme,enregistrements_femme/clean_denoised\18_bat_20260422_181828.wav,enregistrements_femme/clean_denoised\18_bat_20260422_181828.wav,bat,bat,same,817,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,115,homme,enregistrements_homme/clean\29_dot_20260421_195601.wav,enregistrements_homme/clean\29_dot_20260421_195601.wav,dot,dot,same,405,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,116,femme,enregistrements_femme/clean_denoised\0_bant_20260422_181735.wav,enregistrements_femme/clean_denoised\1_bunt_20260422_181737.wav,bant,bunt,different,527,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,117,homme,enregistrements_homme/clean\6_tant_20260421_195524.wav,enregistrements_homme/clean\6_tant_20260421_195524.wav,tant,tant,same,557,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,118,homme,enregistrements_homme/clean\16_gunt_20260421_195541.wav,enregistrements_homme/clean\16_gunt_20260421_195541.wav,gunt,gunt,same,649,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,119,homme,enregistrements_homme/clean\10_dunt_20260421_195531.wav,enregistrements_homme/clean\11_dont_20260421_195532.wav,dunt,dont,different,371,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,120,homme,enregistrements_homme/clean\26_tot_20260421_195557.wav,enregistrements_homme/clean\26_tot_20260421_195557.wav,tot,tot,same,332,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,121,homme,enregistrements_homme/clean\13_kunt_20260421_195536.wav,enregistrements_homme/clean\13_kunt_20260421_195536.wav,kunt,kunt,same,238,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,122,homme,enregistrements_homme/clean\18_bat_20260421_195545.wav,enregistrements_homme/clean\20_bot_20260421_195548.wav,bat,bot,different,557,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,123,femme,enregistrements_femme/clean_denoised\16_gunt_20260422_181824.wav,enregistrements_femme/clean_denoised\16_gunt_20260422_181824.wav,gunt,gunt,same,355,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,124,homme,enregistrements_homme/clean\6_tant_20260421_195524.wav,enregistrements_homme/clean\7_tunt_20260421_195526.wav,tant,tunt,different,1212,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,125,femme,enregistrements_femme/clean_denoised\25_tet_20260422_181839.wav,enregistrements_femme/clean_denoised\26_tot_20260422_181840.wav,tet,tot,different,273,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,126,homme,enregistrements_homme/clean\32_kot_20260421_195606.wav,enregistrements_homme/clean\32_kot_20260421_195606.wav,kot,kot,same,483,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,127,homme,enregistrements_homme/clean\18_bat_20260421_195545.wav,enregistrements_homme/clean\18_bat_20260421_195545.wav,bat,bat,same,469,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,128,femme,enregistrements_femme/clean_denoised\21_pat_20260422_181832.wav,enregistrements_femme/clean_denoised\23_pot_20260422_181836.wav,pat,pot,different,385,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,129,homme,enregistrements_homme/clean\14_kont_20260421_195538.wav,enregistrements_homme/clean\14_kont_20260421_195538.wav,kont,kont,same,1017,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,130,femme,enregistrements_femme/clean_denoised\33_gat_20260422_181851.wav,enregistrements_femme/clean_denoised\33_gat_20260422_181851.wav,gat,gat,same,1008,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,131,femme,enregistrements_femme/clean_denoised\27_dat_20260422_181842.wav,enregistrements_femme/clean_denoised\28_det_20260422_181844.wav,dat,det,different,479,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,132,homme,enregistrements_homme/clean\7_tunt_20260421_195526.wav,enregistrements_homme/clean\7_tunt_20260421_195526.wav,tunt,tunt,same,403,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,133,homme,enregistrements_homme/clean\8_tont_20260421_195527.wav,enregistrements_homme/clean\8_tont_20260421_195527.wav,tont,tont,same,932,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,134,femme,enregistrements_femme/clean_denoised\0_bant_20260422_181735.wav,enregistrements_femme/clean_denoised\2_bont_20260422_181739.wav,bant,bont,different,664,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,135,femme,enregistrements_femme/clean_denoised\12_kant_20260422_181817.wav,enregistrements_femme/clean_denoised\12_kant_20260422_181817.wav,kant,kant,same,1013,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,136,femme,enregistrements_femme/clean_denoised\1_bunt_20260422_181737.wav,enregistrements_femme/clean_denoised\2_bont_20260422_181739.wav,bunt,bont,different,709,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,137,femme,enregistrements_femme/clean_denoised\33_gat_20260422_181851.wav,enregistrements_femme/clean_denoised\34_get_20260422_181853.wav,gat,get,different,181,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,138,femme,enregistrements_femme/clean_denoised\27_dat_20260422_181842.wav,enregistrements_femme/clean_denoised\29_dot_20260422_181845.wav,dat,dot,different,326,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,139,femme,enregistrements_femme/clean_denoised\24_tat_20260422_181837.wav,enregistrements_femme/clean_denoised\25_tet_20260422_181839.wav,tat,tet,different,554,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,140,homme,enregistrements_homme/clean\22_pet_20260421_195551.wav,enregistrements_homme/clean\22_pet_20260421_195551.wav,pet,pet,same,506,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,141,homme,enregistrements_homme/clean\18_bat_20260421_195545.wav,enregistrements_homme/clean\19_bet_20260421_195546.wav,bat,bet,different,1254,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,142,homme,enregistrements_homme/clean\35_got_20260421_195610.wav,enregistrements_homme/clean\35_got_20260421_195610.wav,got,got,same,524,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,143,homme,enregistrements_homme/clean\10_dunt_20260421_195531.wav,enregistrements_homme/clean\9_dant_20260421_195529.wav,dunt,dant,different,459,,,,,,,,
P_1777813644955,2026-05-03T13:07:24.955Z,22,Male,Right-handed,French,English,Native,22,7,No,Headphones,2026-05-03T13:15:12.062Z,144,homme,enregistrements_homme/clean\31_ket_20260421_195604.wav,enregistrements_homme/clean\31_ket_20260421_195604.wav,ket,ket,same,685,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,1,homme,enregistrements_homme/clean\33_gat_20260421_195607.wav,enregistrements_homme/clean\33_gat_20260421_195607.wav,gat,gat,same,901,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,2,homme,enregistrements_homme/clean\16_gunt_20260421_195541.wav,enregistrements_homme/clean\16_gunt_20260421_195541.wav,gunt,gunt,same,1184,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,3,homme,enregistrements_homme/clean\12_kant_20260421_195534.wav,enregistrements_homme/clean\14_kont_20260421_195538.wav,kant,kont,different,975,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,4,femme,enregistrements_femme/clean_denoised\31_ket_20260422_181848.wav,enregistrements_femme/clean_denoised\31_ket_20260422_181848.wav,ket,ket,same,758,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,5,homme,enregistrements_homme/clean\10_dunt_20260421_195531.wav,enregistrements_homme/clean\9_dant_20260421_195529.wav,dunt,dant,different,617,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,6,femme,enregistrements_femme/clean_denoised\10_dunt_20260422_181814.wav,enregistrements_femme/clean_denoised\9_dant_20260422_181812.wav,dunt,dant,different,1972,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,7,homme,enregistrements_homme/clean\0_bant_20260421_195515.wav,enregistrements_homme/clean\1_bunt_20260421_195516.wav,bant,bunt,different,1791,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,8,femme,enregistrements_femme/clean_denoised\4_punt_20260422_181742.wav,enregistrements_femme/clean_denoised\5_pont_20260422_181744.wav,punt,pont,different,951,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,9,homme,enregistrements_homme/clean\7_tunt_20260421_195526.wav,enregistrements_homme/clean\7_tunt_20260421_195526.wav,tunt,tunt,same,6117,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,10,femme,enregistrements_femme/clean_denoised\21_pat_20260422_181832.wav,enregistrements_femme/clean_denoised\22_pet_20260422_181834.wav,pat,pet,different,723,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,11,homme,enregistrements_homme/clean\7_tunt_20260421_195526.wav,enregistrements_homme/clean\8_tont_20260421_195527.wav,tunt,tont,different,1027,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,12,femme,enregistrements_femme/clean_denoised\20_bot_20260422_181831.wav,enregistrements_femme/clean_denoised\20_bot_20260422_181831.wav,bot,bot,same,546,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,13,femme,enregistrements_femme/clean_denoised\15_gant_20260422_181822.wav,enregistrements_femme/clean_denoised\15_gant_20260422_181822.wav,gant,gant,same,592,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,14,homme,enregistrements_homme/clean\30_kat_20260421_195603.wav,enregistrements_homme/clean\31_ket_20260421_195604.wav,kat,ket,different,921,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,15,femme,enregistrements_femme/clean_denoised\27_dat_20260422_181842.wav,enregistrements_femme/clean_denoised\27_dat_20260422_181842.wav,dat,dat,same,881,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,16,femme,enregistrements_femme/clean_denoised\35_got_20260422_181854.wav,enregistrements_femme/clean_denoised\35_got_20260422_181854.wav,got,got,same,1469,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,17,homme,enregistrements_homme/clean\9_dant_20260421_195529.wav,enregistrements_homme/clean\9_dant_20260421_195529.wav,dant,dant,same,773,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,18,homme,enregistrements_homme/clean\29_dot_20260421_195601.wav,enregistrements_homme/clean\29_dot_20260421_195601.wav,dot,dot,same,605,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,19,homme,enregistrements_homme/clean\25_tet_20260421_195555.wav,enregistrements_homme/clean\26_tot_20260421_195557.wav,tet,tot,different,610,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,20,homme,enregistrements_homme/clean\6_tant_20260421_195524.wav,enregistrements_homme/clean\6_tant_20260421_195524.wav,tant,tant,same,679,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,21,homme,enregistrements_homme/clean\4_punt_20260421_195521.wav,enregistrements_homme/clean\4_punt_20260421_195521.wav,punt,punt,same,861,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,22,femme,enregistrements_femme/clean_denoised\22_pet_20260422_181834.wav,enregistrements_femme/clean_denoised\22_pet_20260422_181834.wav,pet,pet,same,428,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,23,homme,enregistrements_homme/clean\4_punt_20260421_195521.wav,enregistrements_homme/clean\5_pont_20260421_195523.wav,punt,pont,different,597,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,24,femme,enregistrements_femme/clean_denoised\4_punt_20260422_181742.wav,enregistrements_femme/clean_denoised\4_punt_20260422_181742.wav,punt,punt,same,653,,,,,,,,
P_1777818156374,2026-05-03T14:22:36.374Z,24,Prefer not to say,Right-handed,French,,C1/C2,24,7,Yes,Headphones,2026-05-03T14:31:41.111Z,25,femme,enregistrements_femme/clean_denoised\33_gat_20260422_181851.wav,enregistrements_femme/clean_denoised\33_gat_20260422_181851.wav,gat,gat,same,661,,,,,,,,
